"ID","Name","City","Auth","Dec","Roll"
1015,"Hora Hora School","Whangarei","State",2,318
1052,"Morningside School","Whangarei","State",3,200
1062,"Onerahi School","Whangarei","State",4,455
1092,"Raurimu Avenue School","Whangarei","State",2,86
1130,"Whangarei School","Whangarei","State",4,577
1018,"Hurupaki School","Whangarei","State",8,329
1029,"Kamo Intermediate","Whangarei","State",5,637
1030,"Kamo School","Whangarei","State",5,395
1588,"St Francis Xavier School (Whangarei)","Whangarei","State Integrated",6,438
1154,"TKKM o Te Rawhiti Roa","Whangarei","State",1,201
1113,"Tikipunga Primary School","Whangarei","State",2,267
1028,"Totara Grove School","Whangarei","State",2,194
4154,"Whangarei Adventist Christian School","Whangarei","State Integrated",4,26
1129,"Whangarei Intermediate","Whangarei","State",4,639
1131,"Whau Valley School","Whangarei","State",2,212
1007,"Blomfield Special School & Resource Ctre","Whangarei","State",3,68
18,"Mangakahia Area School","Whangarei","State",3,157
1048,"Maungatapere School","Maungatapere","State",9,193
15,"Whangarei Boys' High School","Whangarei","State",5,1060
16,"Whangarei Girls' High School","Whangarei","State",5,1127
429,"Kamo Christian College","Whangarei","State Integrated",5,191
13,"Kamo High School","Whangarei","State",5,1333
1050,"Maunu School","Whangarei","State",9,324
17,"Pompallier Catholic College","Whangarei","State Integrated",7,560
14,"Tikipunga High School","Whangarei","State",2,437
1069,"Te Kura o Otangarei","Whangarei","State",1,177
20,"Bream Bay College","Ruakaka","State",4,457
1019,"Kaeo School","Kaeo","State",3,90
1047,"Maungakaramea School","Maungakaramea","State",9,103
12,"Tauraroa Area School","Whangarei","State",7,393
1648,"Manaia View School","Whangarei","State",1,289
1138,"Christian Renewal School","Whangarei","State Integrated",5,151
2757,"He Mataariki School for Teen Parents","Whangarei","State",1,24
1014,"Hikurangi School","Hikurangi","State",1,198
1094,"Ruakaka School","Ruakaka","State",4,127
1068,"Otaika Valley School","Whangarei","State",4,77
1061,"One Tree Point School","One Tree Point","State",4,181
1075,"Pakotai School","Whangarei","State",2,24
1011,"Glenbervie School","Glenbervie","State",7,231
1056,"Ngunguru School","Ngunguru","State",7,196
1080,"Parua Bay School","Whangarei","State",9,191
1128,"Whangarei Heads School","Whangarei Heads","State",9,107
1089,"Purua School","Whangarei","State",5,19
1110,"Te Horo School (Whangarei)","Whangarei","State",2,44
1084,"Portland School","Portland","State",2,56
1036,"Kokopu School","Whangarei","State",9,95
1083,"Poroti School","Whangarei","State",6,37
1127,"Whananaki School","Whangarei","State",5,43
1017,"Hukerenui School Years 1-8","Whangarei","State",5,142
1667,"Whangaruru School","Hikurangi","State",1,52
1032,"Kaurihohore School","Whangarei","State",6,141
1043,"Matarau School","Whangarei","State",9,204
1124,"Waiotira School","Whangarei","State",7,32
1063,"Opua School","Opua","State",7,95
1072,"Paihia School","Paihia","State",4,168
1096,"Russell School (Bay Of Islands)","Russell","State",6,115
1033,"Kawakawa Primary School","Kawakawa","State",1,310
2103,"Moerewa School","Moerewa","State",1,228
1594,"Riverview School","Kerikeri","State",8,381
8,"Bay of Islands College","Kawakawa","State",1,422
2104,"TKKM o Taumarere","Moerewa","State",1,49
5,"Kerikeri High School","Kerikeri","State",7,1302
1034,"Kerikeri Primary School","Kerikeri","State",7,547
436,"Springbank School","Kerikeri","Private",8,255
2102,"Maromaku School","Kawakawa","State",3,54
1053,"Motatau School","Kawakawa","State",2,28
1031,"Karetu School","Kawakawa","State",3,52
1666,"Te Kura o Waikare","Waikare","State",1,38
1112,"Te Tii School","Purerua","State",3,21
19,"Dargaville High School","Dargaville","State",3,528
1008,"Dargaville Intermediate","Dargaville","State",3,166
1097,"Selwyn Park School","Dargaville","State",1,128
1098,"St Joseph's School (Dargaville)","Dargaville","State Integrated",3,114
1009,"Dargaville Primary School","Dargaville","State",4,401
1111,"Te Kopuru School","Te Kopuru","State",2,160
1002,"Arapohue School","Dargaville","State",6,40
1105,"Tangowahine School","Dargaville","State",4,46
1020,"Kaihu Valley School","Dargaville","State",2,24
1001,"Aranga School","Aranga","State",4,52
1104,"Tangiteroria School","Tangiteroria","State",5,39
1085,"Pouto School","Te Kopuru","State",4,18
1021,"Kaikohe East School","Kaikohe","State",1,228
1025,"Kaitaia Intermediate","Kaitaia","State",2,253
1026,"Kaitaia School","Kaitaia","State",1,277
1082,"Pompallier School","Kaitaia","State Integrated",3,126
2,"Taipa Area School","Mangonui (Northland)","State",3,464
1175,"Kaikohe Christian School","Kaikohe","State Integrated",4,171
1022,"Kaikohe Intermediate","Kaikohe","State",1,199
1023,"Kaikohe West School","Kaikohe","State",1,367
9,"Northland College","Kaikohe","State",1,454
11,"Opononi Area School","Kaikohe","State",2,269
4227,"TKKM o Kaikohe","Kaikohe","State",1,222
238,"Kaitaia Abundant Life School","Kaitaia","State Integrated",2,211
3,"Kaitaia College","Kaitaia","State",2,862
3114,"TKKM o Pukemiro","Kaitaia","State",1,66
1093,"Rawene School","Rawene","State",2,80
3539,"St Patrick's School (Waimate)","Waimate","State Integrated",3,57
4,"Whangaroa College","Kaeo","State",2,154
1000,"Ahipara School","Ahipara","State",3,241
1004,"Awanui School","Northland","State",2,74
1039,"Mangonui School","Far North District","State",3,151
1035,"Kohukohu School","Kohukohu","State",2,45
6,"Broadwood Area School","Hokianga","State",1,135
1058,"Ohaeawai School","Kaikohe","State",2,119
1065,"Oromahoe School","Kaikohe","State",6,60
1073,"Pakaraka School","Kaikohe","State",2,57
1060,"Omanaia School","Kaikohe","State",3,27
3117,"TKKM o Te Tonga o Hokianga","Kaikohe","State",2,57
1122,"Waima School","Kaikohe","State",1,62
2101,"Tautoro School","Kaikohe","State",1,77
1016,"Horeke School","Far North District","State",1,23
7,"Okaihau College","Bay Of Islands","State",2,392
1059,"Okaihau School","Okaihau","State",4,125
1037,"Mangamuka School","Okaihau","State",1,24
1119,"Umawera School","Umawera","State",2,40
1044,"Matauri Bay School","Matauri Bay","State",2,38
3106,"TKKM o Whangaroa","Tapui","State",2,35
1100,"Te Kura o Hato Hohepa Te Kamura","Kaeo","State Integrated",1,18
1116,"Totara North School","Totara North","State",3,39
1013,"Herekino School","Herekino","State",2,61
1087,"Pukepoto School","Pukepoto","State",2,77
1071,"Oturu School","Kaitaia","State",1,63
1076,"Pamapuria School","Kaitaia","State",2,163
1081,"Peria School","Peria","State",2,78
1147,"Te Rangi Aniwaniwa","Awanui","State",1,137
1024,"Kaingaroa School (Kaitaia)","Kaitaia","State",3,159
1141,"TKKM o Rangiawhia","Kaitaia","State",2,47
1055,"Ngataki School","Kaitaia","State",2,19
1086,"Pukenui School (Kaitaia)","Kaitaia","State",3,75
1109,"Te Hapua School","Far North District","State",1,33
1,"Te Kao School","Kaitaia","State",2,24
1120,"Waiharara School","Kaitaia","State",3,27
1078,"Paparore School","Waipapakauri","State",3,117
1046,"Matihetihe School","Kohukohu","State",1,38
10,"Te Kura Taumata o Panguru","Hokianga","State",2,86
1066,"Oruaiti School","Mangonui","State",4,93
1102,"Te Kura o Hata Maria (Pawarenga)","Pawarenga","State Integrated",2,26
1038,"Mangawhai Beach School","Mangawhai","State",6,285
1125,"Waipu School","Waipu","State",7,206
1049,"Maungaturoto School","Maungaturoto","State",6,206
283,"Otamatea Christian School","Maungaturoto","Private",6,39
1095,"Ruawai School","Ruawai","State",5,128
1077,"Paparoa School","Paparoa","State",4,72
21,"Otamatea High School","Maungaturoto","State",6,528
22,"Ruawai College","Ruawai","State",5,171
1114,"Tinopai School","Matakohe","State",1,27
1042,"Matakohe School","Matakohe","State",5,84
1206,"Arahoe School","Dargaville","State",5,603
1232,"Blockhouse Bay Intermediate","Auckland","State",6,713
1233,"Blockhouse Bay School","Auckland","State",8,618
1243,"Chaucer School","Auckland","State",4,204
1281,"Fruitvale Road School","Auckland","State",4,248
1290,"Glenavon School","Auckland","State",3,246
459,"Immanuel Christian School","Auckland","Private",8,154
1389,"New Lynn School","Auckland","State",4,296
1390,"New Windsor School","Auckland","State",5,540
1397,"Oaklynn Special School","Auckland","State",4,108
1487,"St Dominic's School (Blockhouse Bay)","Auckland","State Integrated",6,225
1209,"Arohanui Special School","Auckland","State",5,143
1285,"Glen Eden School","Auckland","State",4,334
1293,"Glendene School","Auckland","State",3,145
1330,"Kelston Intermediate","Auckland","State",3,345
1331,"Kelston School","Auckland","State",3,401
1335,"Konini School (Auckland)","Auckland","State",6,400
1447,"Prospect School","Auckland","State",3,467
1284,"Glen Eden Intermediate","Auckland","State",8,1002
42,"Green Bay High School","Auckland","State",8,1011
1328,"Kaurilands School","Auckland","State",8,729
1338,"Laingholm School","Auckland","State",10,333
1404,"Oratia School","Auckland","State",9,528
1537,"Titirangi School","Auckland","State",10,500
1266,"Edmonton School","Auckland","State",4,242
1276,"Flanshaw Road School","Auckland","State",5,294
1280,"Freyberg Community School","Auckland","State",6,335
1307,"Henderson Intermediate","Auckland","State",3,544
1308,"Henderson North School","Auckland","State",3,393
46,"Liston College","Auckland","State Integrated",5,751
1365,"Matipo Road School","Auckland","State",6,386
1626,"Nga Kakano Christian Reo Rua Kura","Auckland","Private",3,73
1531,"Peninsula Primary School","Auckland","State",5,369
1444,"Pomaria Road School","Auckland","State",2,435
40,"Rutherford College","Auckland","State",6,1183
1478,"Rutherford School","Auckland","State",5,240
571,"Sunderland School and College","Auckland","Private",9,83
1530,"Te Atatu Intermediate","Auckland","State",5,297
1536,"Tirimoana School","Auckland","State",6,539
1227,"Birdwood School","Auckland","State",1,255
1238,"Bruce McLaren Intermediate","Auckland","State",3,417
1309,"Henderson School","Auckland","State",3,187
1311,"Henderson Valley School","Auckland","State",5,381
1316,"Holy Cross School (Henderson)","Auckland","State Integrated",4,472
1458,"Ranui School","Auckland","State",2,505
6937,"Summerland Primary","Auckland","State",7,569
1519,"Sunnyvale School","Auckland","State",4,447
1521,"Swanson School","Swanson","State",5,500
1567,"Western Heights School (Auckland)","Auckland","State",7,585
1254,"Colwill School","Auckland","State",4,349
1262,"Don Buck School","Auckland","State",3,254
43,"Massey High School","Auckland","State",5,2452
1363,"Massey Primary School","Auckland","State",4,460
1476,"Royal Road School","Auckland","State",2,379
1557,"Waitakere School","Auckland","State",8,422
1314,"Hobsonville School","Hobsonville","State",9,594
1592,"Marina View School","Auckland","State",9,684
4146,"Timatanga Community School","Waitakere City","State Integrated",7,20
1566,"West Harbour School","Auckland","State",3,466
1572,"Whenuapai School","Auckland","State",10,377
1242,"Campbells Bay School","Auckland","State",10,652
1278,"Forrest Hill School","Auckland","State",9,388
1375,"Milford School (Auckland)","Auckland","State",10,466
1518,"Sunnynook School","Auckland","State",7,405
1555,"Wairau Intermediate","Auckland","State",8,341
37,"Westlake Boys' High School","Auckland","State",9,2065
1221,"Bayswater School","Auckland","State",9,140
1226,"Belmont School (Auckland)","Auckland","State",10,310
1304,"Hauraki School","Auckland","State",10,344
39,"Rosmini College","Auckland","State Integrated",9,978
1498,"St Joseph's School (Takapuna)","Auckland","State Integrated",9,341
1524,"Takapuna Normal Intermediate","Auckland","State",9,625
1525,"Takapuna School","Auckland","State",9,268
1637,"AppleTree Education Centre","Auckland","Private",NA,25
1260,"Devonport School","Auckland","State",10,306
1395,"Northcote School (Auckland)","Auckland","State",9,373
1512,"Stanley Bay School","Auckland","State",10,299
1541,"Vauxhall School","Auckland","State",10,273
1574,"Wilson School","Auckland","State",9,69
1223,"Beach Haven School","Auckland","State",4,327
1228,"Birkdale Intermediate","Auckland","State",6,515
1229,"Birkdale North School","North Shore City","State",4,163
1230,"Birkdale Primary School","Auckland","State",5,291
1231,"Birkenhead School","North Shore","State",10,349
1244,"Chelsea School","Auckland","State",10,360
1327,"Kauri Park School","Auckland","State",7,347
1543,"Verran Primary School","Auckland","State",7,240
1225,"Belmont Intermediate","Auckland","State",10,531
33,"Hato Petera College","Auckland","State Integrated",2,135
32,"Northcote College","Auckland","State",9,1312
1505,"St Mary's School (Northcote)","Auckland","State Integrated",7,401
1516,"Sunnybrae Normal School","Auckland","State",6,341
1556,"Wairau Valley School","Auckland","State",9,92
38,"Westlake Girls' High School","Auckland","State",9,2170
1573,"Willowpark School","Auckland","State",9,594
1222,"Bayview School","Auckland","State",7,334
1295,"Glenfield Intermediate","Auckland","State",6,542
1296,"Glenfield Primary School","Auckland","State",6,370
1350,"Manuka Primary School","Auckland","State",6,329
1361,"Marlborough School","Auckland","State",7,278
1528,"Target Road School","Auckland","State",6,383
1575,"Windy Ridge School","Auckland","State",7,204
1237,"Browns Bay School","Auckland","State",10,481
1283,"Glamorgan School","Auckland","State",10,523
1342,"Long Bay School","Auckland","State",10,386
1343,"Mairangi Bay School","Auckland","State",10,379
1386,"Murrays Bay Intermediate","Auckland","State",10,844
1396,"Northcross Intermediate","Auckland","State",10,1069
1481,"Sherwood School (Auckland)","Auckland","State",10,483
1492,"St John's School (Mairangi Bay)","Auckland","State Integrated",10,310
1538,"Torbay School","Auckland","State",10,419
1202,"Albany School","Auckland","State",10,644
1299,"Greenhithe School","Auckland","State",10,482
6946,"Oteha Valley School","North Shore","State",9,226
6932,"Pinehill School","Auckland","State",10,552
1433,"Ridgeview School","Auckland","State",10,97
6955,"Upper Harbour Primary School","Auckland","State",10,204
83,"Kelston Boys' High School","Auckland","State",4,1068
503,"Kelston Deaf Education Centre","Auckland","State",3,132
84,"Kelston Girls' College","Auckland","State",3,932
279,"TKKM o Hoani Waititi","Auckland","State",4,269
4151,"Waitakere S D A School","Auckland","State Integrated",5,34
1595,"Titirangi Rudolf Steiner School","Auckland","Private",9,95
1578,"Woodlands Park School","Auckland","State",10,188
1298,"Green Bay Primary School","Auckland","State",7,453
4142,"Hill Top School","Auckland","Private",8,85
1499,"St Leonards Road School","Auckland","State",3,454
4152,"West City Christian College","Auckland","Private",7,94
45,"Henderson High School","Auckland","State",4,957
1310,"Henderson South School","Auckland","State",2,230
47,"St Dominic's College (Henderson)","Auckland","State Integrated",6,903
3104,"TKKM o Te Kotuku","Auckland","State",3,23
44,"Waitakere College","Auckland","State",3,1105
1457,"Rangeview Intermediate","Auckland","State",5,911
1341,"Lincoln Heights School","Auckland","State",3,556
4157,"Westbridge Residential School","Auckland","State",3,30
1643,"St Paul's School (Massey)","Auckland","State Integrated",5,356
4206,"TKKM Pumau Ki Te Reo o Ngapuhi","Auckland","State",3,18
36,"Takapuna Grammar School","Auckland","State",10,1605
35,"Carmel College","Auckland","State Integrated",10,973
27,"Long Bay College","Auckland","State",10,1611
1500,"St Leos School (Devonport)","Auckland","State Integrated",10,119
344,"Westminster Christian School","Auckland","State Integrated",9,172
31,"Birkenhead College","Auckland","State",6,896
30,"Glenfield College","Auckland","State",7,972
1394,"Northcote Intermediate","Auckland","State",7,213
1400,"Onepoto School","Auckland","State",1,114
1584,"TKKM o Te Raki Paewhenua","Auckland","State",5,46
6948,"Albany Junior High School","Auckland","State",10,912
440,"Pinehurst School","Auckland","Private",10,729
29,"Kristin School","Auckland","Private",10,1624
1640,"The Corelli School","Auckland","Private",NA,71
481,"City Impact Church School","Auckland","Private",NA,39
28,"Rangitoto College","Auckland","State",10,3022
1387,"Murrays Bay School","Auckland","State",10,516
1663,"Stella Maris Primary School","Silverdale","State Integrated",10,288
1529,"Taupaki School","Auckland","State",10,248
1252,"Coatesville School","Auckland","State",10,287
1258,"Dairy Flat School","Dairy Flat","State",10,219
1306,"Helensville School","Helensville","State",5,336
26,"Kaipara College","Helensville","State",7,650
475,"Tau Te Arohanoa Akoranga","Helensville","Private",7,44
1550,"Waimauku School","Waimauku","State",10,624
1464,"Riverhead School","Auckland","State",8,252
1432,"Parakai School","Helensville","State",3,181
4204,"Hare Krishna School","Riverhead","State Integrated",5,72
1552,"Wainui School","Kaukapakapa","State",10,218
1558,"Waitoki School","Via Helensville","State",10,95
1326,"Kaukapakapa School","Kaukapakapa","State",8,263
1553,"Waioneke School","Helensville","State",7,81
1577,"Woodhill School","Helensville","State",7,141
23,"Rodney College","Wellsford","State",5,350
1126,"Wellsford School","Wellsford","State",4,343
1561,"Warkworth School","Warkworth","State",8,611
6920,"Gulf Harbour School","Hibiscus Coast","State",10,677
1406,"Orewa North School","Orewa","State",8,320
1407,"Orewa School","Orewa","State",8,214
432,"Kingsway School","Orewa","State Integrated",10,968
1194,"Red Beach School","Red Beach","State",9,643
1513,"Stanmore Bay School","Whangaparaoa","State",8,453
25,"Orewa College","Orewa","State",9,1696
484,"Wentworth College","Whangaparaoa","Private",10,236
6763,"Whangaparaoa College","Stanmore Bay","State",9,1158
1074,"Pakiri School","Wellsford","State",5,20
1115,"Tomarata School","Wellsford","State",7,120
1027,"Kaiwaka School","Kaiwaka","State",4,90
1106,"Tapora School","Tapora","State",6,54
1200,"Ahuroa School","Ahuroa","State",7,22
1324,"Kaipara Flats School","Warkworth","State",9,84
1107,"Tauhoa School","Warkworth","State",7,53
1340,"Leigh School","Warkworth","State",5,62
1364,"Matakana School","Matakana","State",9,382
1593,"Kaitoke School (Claris)","Great Barrier Island","State",3,37
1385,"Mulberry Grove School","Tryphena","State",3,26
1398,"Okiwi School","Okiwi","State",6,15
1220,"Bayfield School","Auckland","State",10,335
1279,"Freemans Bay School","Auckland","State",6,377
1360,"Marist School (Herne Bay)","Auckland","State Integrated",7,161
1445,"Ponsonby Intermediate","Auckland","State",9,552
1446,"Ponsonby Primary School","Auckland","State",10,349
1301,"Grey Lynn School","Auckland","State",7,303
1392,"Newton Central School","Auckland","State",7,258
1463,"Richmond Road School","Auckland","State",8,335
51,"St Paul's College (Ponsonby)","Auckland","State Integrated",3,251
1437,"Pasadena Intermediate","Auckland","State",6,222
1440,"Pt Chevalier School","Auckland","State",8,602
48,"Western Springs College","Auckland","State",8,946
506,"Drury Christian School","Auckland","Private",7,19
64,"Epsom Girls' Grammar School","Auckland","State",9,1975
1270,"Epsom Normal School","Auckland","State",9,573
6939,"Kohia Terrace School","Auckland","State",10,356
1391,"Newmarket School","Auckland","State",8,223
1475,"Royal Oak School","Auckland","State",8,602
62,"St Peter's College (Epsom)","Auckland","State Integrated",8,1159
1211,"Auckland Normal Intermediate","Auckland","State",9,633
1219,"Balmoral School (Auckland)","Auckland","State",9,753
523,"Carlson School (Cerebral Palsy)","Auckland","State",3,53
1337,"Kowhai Intermediate","Auckland","State",6,377
1367,"Maungawhau School","Auckland","State",10,627
1378,"Mt Eden Normal School","Auckland","State",10,609
1535,"Three Kings School","Auckland","State",7,429
1265,"Edendale School (Auckland)","Auckland","State",5,558
1282,"Gladstone School (Auckland)","Auckland","State",8,734
70,"Marist College","Auckland","State Integrated",7,757
1359,"Marist School (Mt Albert)","Auckland","State Integrated",7,289
69,"Mt Albert Grammar School","Auckland","State",7,2315
1381,"Mt Albert School","Auckland","State",6,166
1412,"Owairaka District School","Auckland","State",2,349
78,"Avondale College","Auckland","State",4,2613
1212,"Avondale Intermediate","Auckland","State",3,479
1213,"Avondale Primary School (Auckland)","Auckland","State",3,356
1471,"Rosebank School (Auckland)","Auckland","State",2,568
1563,"Waterview School","Auckland","State",2,140
1245,"Christ The King School (Mt Roskill)","Auckland","State Integrated",3,128
1261,"Dominion Road School","Auckland","State",3,305
1297,"Good Shepherd School (Balmoral)","Auckland","State Integrated",8,194
1305,"Hay Park School","Auckland","State",2,170
75,"Lynfield College","Auckland","State",7,1821
1362,"Marshall Laing School","Auckland","State",6,449
1368,"May Road School","Auckland","State",2,244
1376,"Monte Cecilia School (Mt Roskill)","Auckland","State Integrated",6,195
74,"Mt Roskill Grammar","Auckland","State",4,2266
1383,"Mt Roskill Intermediate","Auckland","State",4,779
1384,"Mt Roskill Primary School","Auckland","State",4,737
1509,"St Therese School (Three Kings)","Auckland","State Integrated",2,126
1548,"Waikowhai Intermediate","Auckland","State",6,398
1549,"Waikowhai School","Auckland","State",3,207
1564,"Wesley Intermediate","Auckland","State",1,159
1565,"Wesley School","Auckland","State",1,213
1302,"Halsey Drive School","Auckland","State",9,485
1313,"Hillsborough School","Auckland","State",9,367
1517,"Sunnydene Special School","Auckland","State",5,60
4116,"Kings School (Remuera)","Auckland","Private",10,660
1370,"Meadowbank School","Auckland","State",10,655
1461,"Remuera Intermediate","Auckland","State",9,922
1462,"Remuera School","Auckland","State",10,577
1506,"St Michael's School (Remuera)","Auckland","State Integrated",10,259
1544,"Victoria Avenue School","Auckland","State",10,486
6922,"Waiheke Primary School","Auckland City","State",5,212
1571,"Whangaparaoa School (Auckland)","Auckland","State",9,622
1256,"Cornwall Park School","Auckland","State",10,622
67,"Diocesan School For Girls","Auckland","Private",10,1565
1268,"Ellerslie School","Auckland","State",7,477
1436,"Parnell School","Auckland","State",10,413
1216,"Bailey Road School","Auckland","State",3,418
1522,"Sylvia Park School","Auckland","State",2,258
86,"Onehunga High School","Auckland","State",4,1527
1399,"Onehunga Primary School","Auckland","State",4,331
1403,"Oranga School","Auckland","State",3,339
1351,"Royal Oak Intermediate School","Auckland","State",4,589
1494,"St Joseph's School (Onehunga)","Auckland","State Integrated",3,289
1534,"Te Papapa School","Auckland","State",2,217
1271,"Fairburn School","Auckland","State",2,710
1320,"Huapai District School","Huapai","State",9,359
1418,"Panama Road School","Auckland","State",1,278
1496,"St Joseph's School (Otahuhu)","Auckland","State Integrated",2,314
65,"Glendowie College","Auckland","State",9,949
1294,"Glendowie School","Auckland","State",9,607
1334,"Kohimarama School","Auckland","State",10,434
49,"Selwyn College","Auckland","State",4,966
1490,"St Ignatius School (St Heliers)","Auckland","State Integrated",10,187
1495,"St Joseph's School (Orakei)","Auckland","State Integrated",5,81
1510,"St Thomas School (Auckland)","Auckland","State",10,605
460,"Carey College","Auckland","Private",6,41
1289,"Glen Taylor School","Auckland","State",1,269
1291,"Glenbrae Primary School","Auckland","State",1,139
1382,"Mt Carmel School (Meadowbank)","Auckland","State Integrated",9,229
1419,"Panmure Bridge School","Auckland","State",1,199
1441,"Pt England School","Auckland","State",1,432
1477,"Ruapotaka School","Auckland","State",1,227
59,"Sacred Heart College (Auckland)","Auckland","State Integrated",8,1080
1484,"Sommerville School","Auckland","State",5,163
1507,"St Patrick's School (Panmure)","Auckland","State Integrated",2,136
1508,"St Pius X School (Glen Innes)","Auckland","State Integrated",1,152
1177,"Te Huruhi School","Waiheke Island","State",6,386
530,"Waiheke High School","Waiheke Island","State",6,402
473,"Auckland International College","Auckland","Private",9,242
1234,"Bombay School","Bombay","State",9,331
1132,"Living Way Learning Centre","Wellsford","Private",5,34
1156,"Mahurangi Christian School","Snells Beach","State Integrated",8,109
24,"Mahurangi College","Warkworth","State",8,1095
1414,"Paerata School","Pukekohe","State",4,145
456,"Pukekohe Christian School","South Auckland","Private",NA,130
103,"Pukekohe High School","Pukekohe","State",6,1574
1452,"Pukekohe Intermediate","Pukekohe","State",6,624
6944,"Randwick Park School","Auckland","State",1,768
1482,"Silverdale School","Silverdale","State",9,166
3102,"TKKM o Waiuku","South Auckland","State",5,17
106,"Tuakau College","Tuakau","State",4,730
1540,"Valley School","Pukekohe","State",8,381
105,"Waiuku College","Waiuku","State",7,796
104,"Wesley College","Pukekohe","State Integrated",2,342
1606,"ACG New Zealand International College","Auckland","Private",7,311
1605,"ACG Senior College","Auckland","Private",10,488
425,"Odyssey House School (Auckland)","Auckland","Private",NA,26
50,"St Mary's College (Ponsonby)","Auckland","State Integrated",7,787
53,"Auckland Girls' Grammar School","Auckland","State",5,1328
453,"Kadimah College","Auckland","Private",NA,135
2085,"ACG Parnell College","Auckland","Private",10,553
54,"Auckland Grammar","Auckland","State",10,2417
1210,"Northern Health School","Auckland","State",1,14
1935,"Ficino School","Auckland","Private",9,109
575,"Auckland Montessori Primary School","Auckland","Private",NA,9
1493,"St Joseph's School (Grey Lynn)","Auckland","State Integrated",4,104
1488,"St Francis School (Pt.Chevalier)","Auckland","State Integrated",7,214
1568,"Westmere School (Auckland)","Auckland","State",10,430
4100,"Balmoral S D A School","Auckland","State Integrated",5,117
68,"St Cuthbert's College (Epsom)","Auckland","Private",10,1456
63,"Marcellin College","Auckland","State Integrated",3,735
547,"MindAlive","Auckland","Private",NA,45
1411,"Our Lady Sacred Heart School (Epsom)","Auckland","State Integrated",10,226
2760,"Eden Campus","Auckland","State",1,24
73,"Hebron Christian College (Auckland)","Auckland","Private",8,311
4207,"TKKM o Nga Maungarongo","Auckland","State",3,91
61,"Baradene College","Auckland","State Integrated",9,951
60,"Corran School","Auckland","Private",10,346
66,"Dilworth School","Auckland","Private",4,509
4133,"St Kentigern Primary School (Remuera)","Auckland","Private",10,483
424,"Michael Park School","Auckland","State Integrated",9,403
1504,"St Mary's School (Ellerslie)","Auckland","State Integrated",6,240
487,"Mt Hobson Middle School","Auckland","Private",10,60
1511,"Stanhope Road School","Auckland","State",4,493
85,"Penrose High School","Auckland","State",3,732
89,"Kings College","Auckland","Private",10,945
90,"McAuley High School","Auckland","State Integrated",1,642
1379,"Mt Richmond School","Auckland","State",2,133
88,"Otahuhu College","Auckland","State",1,1402
1408,"Otahuhu Intermediate","Auckland","State",2,423
1409,"Otahuhu School","Auckland","State",1,469
472,"Westmount School","Auckland","Private",8,1369
1246,"Churchill Park School","Auckland","State",10,446
1489,"St Heliers School","Auckland","State",8,534
1420,"Panmure District School","Auckland","State",3,175
1527,"Tamaki Intermediate","Auckland","State",1,278
1526,"Tamaki School","Auckland","State",1,162
1287,"Glen Innes School","Auckland","State",1,196
57,"Tamaki College","Auckland","State",1,673
4228,"Te KKM o Puau Te Moananui-a-Kiwa","Auckland","State",2,46
560,"Montessori College of Auckland","Auckland","Private",10,24
1402,"Orakei School","Auckland","State",3,142
1503,"St Mary's School (Avondale)","Auckland","State Integrated",3,276
1204,"Anchorage Park School","Auckland","State",4,193
1235,"Botany Downs School","Auckland","State",10,455
79,"Edgewater College","Auckland","State",4,919
1269,"Elm Park School","Auckland","State",6,620
1318,"Howick Intermediate","Auckland","State",5,603
1417,"Pakuranga Intermediate","Auckland","State",4,390
1465,"Riverhills School","Auckland","State",7,102
1466,"Riverina School","Auckland","State",3,284
1515,"Sunny Hills School","Auckland","State",10,536
1240,"Bucklands Beach Intermediate","Auckland","State",9,759
1241,"Bucklands Beach Primary School","Auckland","State",10,316
1272,"Farm Cove Intermediate","Auckland","State",8,600
80,"Pakuranga College","Auckland","State",8,2037
1439,"Pigeon Mountain School","Auckland","State",9,466
1551,"Waimokoia Residential School","Auckland","State",1,40
1514,"Star of the Sea School (Howick)","Auckland","State Integrated",9,537
1253,"Cockle Bay School","Auckland","State",10,693
1388,"Macleans Primary School","Auckland","State",8,312
1371,"Mellons Bay School","Auckland","State",10,531
1413,"Owairoa School","Auckland","State",9,714
1480,"Shelly Park School","Auckland","State",10,420
6760,"Somerville Intermediate School","Auckland","State",10,927
474,"The Bridge Academy","Auckland","Private",9,14
6960,"Baverstock Oaks School","Auckland","State",10,582
6930,"Botany Downs Secondary College","Auckland","State",10,1327
52,"Tyndale Park Christian School","Auckland","Private",NA,118
6959,"Willowbank School (Howick)","Auckland","State",9,772
1224,"Beachlands School","Auckland","State",10,437
1357,"Maraetai Beach School","Maraetai Beach","State",10,273
1322,"Jean Batten School","Auckland","State",2,516
1347,"Mangere Central School","Auckland","State",2,424
1380,"Mountain View School","Auckland","State",2,277
1393,"Nga Iwi School","Auckland","State",1,454
1215,"Sir Douglas Bader Intermediate School","Auckland","State",1,251
1546,"Viscount School","Auckland","State",1,776
1562,"Waterlea Public School","Auckland","State",6,394
1218,"Bairds Mainfreight Primary School","Auckland","State",1,375
1581,"Chapel Downs School","Auckland","State",2,655
1250,"Clover Park Middle School","Auckland","State",1,165
1277,"Flat Bush School","Auckland","State",1,411
1369,"Mayfield School (Auckland)","Auckland","State",1,481
1460,"Redoubt North School","Auckland","State",2,586
1468,"Rongomai School","Auckland","State",1,154
1273,"Favona School","Auckland","State",1,424
